"","Date","Stage","Flow","station_id"
"3992",2021-06-02 08:15:00,4.63,3460,"RMDV2"
"3993",2021-06-02 08:00:00,4.63,3460,"RMDV2"
"3994",2021-06-02 07:45:00,4.63,3460,"RMDV2"
"3995",2021-06-02 07:30:00,4.63,3460,"RMDV2"
"3996",2021-06-02 07:15:00,4.63,3460,"RMDV2"
"3997",2021-06-02 07:00:00,4.63,3460,"RMDV2"
"3998",2021-06-02 06:45:00,4.63,3460,"RMDV2"
"3999",2021-06-02 06:30:00,4.63,3460,"RMDV2"
"4000",2021-06-02 06:15:00,4.63,3460,"RMDV2"
"4001",2021-06-02 06:00:00,4.63,3460,"RMDV2"
"4002",2021-06-02 05:45:00,4.63,3460,"RMDV2"
"4003",2021-06-02 05:30:00,4.63,3460,"RMDV2"
"4004",2021-06-02 05:15:00,4.63,3460,"RMDV2"
"4005",2021-06-02 05:00:00,4.63,3460,"RMDV2"
"4006",2021-06-02 04:45:00,4.64,3490,"RMDV2"
"4007",2021-06-02 04:30:00,4.64,3490,"RMDV2"
"4008",2021-06-02 04:15:00,4.64,3490,"RMDV2"
"4009",2021-06-02 04:00:00,4.64,3490,"RMDV2"
"4010",2021-06-02 03:45:00,4.64,3490,"RMDV2"
"4011",2021-06-02 03:30:00,4.64,3490,"RMDV2"
"4012",2021-06-02 03:15:00,4.64,3490,"RMDV2"
"4013",2021-06-02 03:00:00,4.64,3490,"RMDV2"
"4014",2021-06-02 02:45:00,4.64,3490,"RMDV2"
"4015",2021-06-02 02:30:00,4.64,3490,"RMDV2"
"4016",2021-06-02 02:15:00,4.64,3490,"RMDV2"
"4017",2021-06-02 02:00:00,4.64,3490,"RMDV2"
"4018",2021-06-02 01:45:00,4.65,3510,"RMDV2"
"4019",2021-06-02 01:30:00,4.65,3510,"RMDV2"
"4020",2021-06-02 01:15:00,4.65,3510,"RMDV2"
"4021",2021-06-02 01:00:00,4.65,3510,"RMDV2"
"4022",2021-06-02 00:45:00,4.65,3510,"RMDV2"
"4023",2021-06-02 00:30:00,4.65,3510,"RMDV2"
"4024",2021-06-02 00:15:00,4.65,3510,"RMDV2"
"4025",2021-06-02 00:00:00,4.65,3510,"RMDV2"
"4026",2021-06-01 23:45:00,4.65,3510,"RMDV2"
"4027",2021-06-01 23:30:00,4.66,3540,"RMDV2"
"4028",2021-06-01 23:15:00,4.66,3540,"RMDV2"
"4029",2021-06-01 23:00:00,4.66,3540,"RMDV2"
"4030",2021-06-01 22:45:00,4.66,3540,"RMDV2"
"4031",2021-06-01 22:30:00,4.66,3540,"RMDV2"
"4032",2021-06-01 22:15:00,4.66,3540,"RMDV2"
"4033",2021-06-01 22:00:00,4.67,3570,"RMDV2"
"4034",2021-06-01 21:45:00,4.67,3570,"RMDV2"
"4035",2021-06-01 21:30:00,4.67,3570,"RMDV2"
"4036",2021-06-01 21:15:00,4.67,3570,"RMDV2"
"4037",2021-06-01 21:00:00,4.67,3570,"RMDV2"
"4038",2021-06-01 20:45:00,4.68,3600,"RMDV2"
"4039",2021-06-01 20:30:00,4.68,3600,"RMDV2"
"4040",2021-06-01 20:15:00,4.68,3600,"RMDV2"
"4041",2021-06-01 20:00:00,4.68,3600,"RMDV2"
"4042",2021-06-01 19:45:00,4.68,3600,"RMDV2"
"4043",2021-06-01 19:30:00,4.68,3600,"RMDV2"
"4044",2021-06-01 19:15:00,4.68,3600,"RMDV2"
"4045",2021-06-01 19:00:00,4.69,3620,"RMDV2"
"4046",2021-06-01 18:45:00,4.69,3620,"RMDV2"
"4047",2021-06-01 18:30:00,4.69,3620,"RMDV2"
"4048",2021-06-01 18:15:00,4.69,3620,"RMDV2"
"4049",2021-06-01 18:00:00,4.69,3620,"RMDV2"
"4050",2021-06-01 17:45:00,4.7,3650,"RMDV2"
"4051",2021-06-01 17:30:00,4.7,3650,"RMDV2"
"4052",2021-06-01 17:15:00,4.7,3650,"RMDV2"
"4053",2021-06-01 17:00:00,4.7,3650,"RMDV2"
"4054",2021-06-01 16:45:00,4.7,3650,"RMDV2"
"4055",2021-06-01 16:30:00,4.71,3680,"RMDV2"
"4056",2021-06-01 16:15:00,4.71,3680,"RMDV2"
"4057",2021-06-01 16:00:00,4.71,3680,"RMDV2"
"4058",2021-06-01 15:45:00,4.71,3680,"RMDV2"
"4059",2021-06-01 15:30:00,4.72,3710,"RMDV2"
"4060",2021-06-01 15:15:00,4.72,3710,"RMDV2"
"4061",2021-06-01 15:00:00,4.72,3710,"RMDV2"
"4062",2021-06-01 14:45:00,4.72,3710,"RMDV2"
"4063",2021-06-01 14:30:00,4.72,3710,"RMDV2"
"4064",2021-06-01 14:15:00,4.72,3710,"RMDV2"
"4065",2021-06-01 14:00:00,4.72,3710,"RMDV2"
"4066",2021-06-01 13:45:00,4.72,3710,"RMDV2"
"4067",2021-06-01 13:30:00,4.72,3710,"RMDV2"
"4068",2021-06-01 13:15:00,4.72,3710,"RMDV2"
"4069",2021-06-01 13:00:00,4.72,3710,"RMDV2"
"4070",2021-06-01 12:45:00,4.72,3710,"RMDV2"
"4071",2021-06-01 12:30:00,4.72,3710,"RMDV2"
"4072",2021-06-01 12:15:00,4.72,3710,"RMDV2"
"4073",2021-06-01 12:00:00,4.72,3710,"RMDV2"
"4074",2021-06-01 11:45:00,4.72,3710,"RMDV2"
"4075",2021-06-01 11:30:00,4.72,3710,"RMDV2"
"4076",2021-06-01 11:15:00,4.72,3710,"RMDV2"
"4077",2021-06-01 11:00:00,4.72,3710,"RMDV2"
"4078",2021-06-01 10:45:00,4.72,3710,"RMDV2"
"4079",2021-06-01 10:30:00,4.72,3710,"RMDV2"
"4080",2021-06-01 10:15:00,4.72,3710,"RMDV2"
"4081",2021-06-01 10:00:00,4.73,3730,"RMDV2"
"4082",2021-06-01 09:45:00,4.73,3730,"RMDV2"
"4083",2021-06-01 09:30:00,4.73,3730,"RMDV2"
"4084",2021-06-01 09:15:00,4.73,3730,"RMDV2"
"4085",2021-06-01 09:00:00,4.73,3730,"RMDV2"
"4086",2021-06-01 08:45:00,4.73,3730,"RMDV2"
"4087",2021-06-01 08:30:00,4.73,3730,"RMDV2"
"4088",2021-06-01 08:15:00,4.74,3760,"RMDV2"
"4089",2021-06-01 08:00:00,4.74,3760,"RMDV2"
"4090",2021-06-01 07:45:00,4.74,3760,"RMDV2"
"4091",2021-06-01 07:30:00,4.74,3760,"RMDV2"
"4092",2021-06-01 07:15:00,4.74,3760,"RMDV2"
"4093",2021-06-01 07:00:00,4.74,3760,"RMDV2"
"4094",2021-06-01 06:45:00,4.74,3760,"RMDV2"
"4095",2021-06-01 06:30:00,4.74,3760,"RMDV2"
"4096",2021-06-01 06:15:00,4.75,3790,"RMDV2"
"4097",2021-06-01 06:00:00,4.75,3790,"RMDV2"
"4098",2021-06-01 05:45:00,4.75,3790,"RMDV2"
"4099",2021-06-01 05:30:00,4.75,3790,"RMDV2"
"4100",2021-06-01 05:15:00,4.75,3790,"RMDV2"
"4101",2021-06-01 05:00:00,4.75,3790,"RMDV2"
"4102",2021-06-01 04:45:00,4.75,3790,"RMDV2"
"4103",2021-06-01 04:30:00,4.75,3790,"RMDV2"
"4104",2021-06-01 04:15:00,4.76,3820,"RMDV2"
"4105",2021-06-01 04:00:00,4.76,3820,"RMDV2"
"4106",2021-06-01 03:45:00,4.76,3820,"RMDV2"
"4107",2021-06-01 03:30:00,4.76,3820,"RMDV2"
"4108",2021-06-01 03:15:00,4.76,3820,"RMDV2"
"4109",2021-06-01 03:00:00,4.76,3820,"RMDV2"
"4110",2021-06-01 02:45:00,4.76,3820,"RMDV2"
"4111",2021-06-01 02:30:00,4.76,3820,"RMDV2"
"4112",2021-06-01 02:15:00,4.76,3820,"RMDV2"
"4113",2021-06-01 02:00:00,4.76,3820,"RMDV2"
"4114",2021-06-01 01:45:00,4.77,3850,"RMDV2"
"4115",2021-06-01 01:30:00,4.77,3850,"RMDV2"
"4116",2021-06-01 01:15:00,4.77,3850,"RMDV2"
"4117",2021-06-01 01:00:00,4.77,3850,"RMDV2"
"4118",2021-06-01 00:45:00,4.77,3850,"RMDV2"
"4119",2021-06-01 00:30:00,4.77,3850,"RMDV2"
"4120",2021-06-01 00:15:00,4.77,3850,"RMDV2"
"4121",2021-06-01 00:00:00,4.78,3870,"RMDV2"
"4122",2021-05-31 23:45:00,4.78,3870,"RMDV2"
"4123",2021-05-31 23:30:00,4.78,3870,"RMDV2"
"4124",2021-05-31 23:15:00,4.78,3870,"RMDV2"
"4125",2021-05-31 23:00:00,4.78,3870,"RMDV2"
"4126",2021-05-31 22:45:00,4.79,3900,"RMDV2"
"4127",2021-05-31 22:30:00,4.79,3900,"RMDV2"
"4128",2021-05-31 22:15:00,4.79,3900,"RMDV2"
"4129",2021-05-31 22:00:00,4.79,3900,"RMDV2"
"4130",2021-05-31 21:45:00,4.8,3930,"RMDV2"
"4131",2021-05-31 21:30:00,4.8,3930,"RMDV2"
"4132",2021-05-31 21:15:00,4.8,3930,"RMDV2"
"4133",2021-05-31 21:00:00,4.8,3930,"RMDV2"
"4134",2021-05-31 20:45:00,4.8,3930,"RMDV2"
"4135",2021-05-31 20:30:00,4.8,3930,"RMDV2"
"4136",2021-05-31 20:15:00,4.8,3930,"RMDV2"
"4137",2021-05-31 20:00:00,4.81,3960,"RMDV2"
"4138",2021-05-31 19:45:00,4.81,3960,"RMDV2"
"4139",2021-05-31 19:30:00,4.81,3960,"RMDV2"
"4140",2021-05-31 19:15:00,4.81,3960,"RMDV2"
"4141",2021-05-31 19:00:00,4.81,3960,"RMDV2"
"4142",2021-05-31 18:45:00,4.81,3960,"RMDV2"
"4143",2021-05-31 18:30:00,4.81,3960,"RMDV2"
"4144",2021-05-31 18:15:00,4.82,3990,"RMDV2"
"4145",2021-05-31 18:00:00,4.82,3990,"RMDV2"
"4146",2021-05-31 17:45:00,4.82,3990,"RMDV2"
"4147",2021-05-31 17:30:00,4.82,3990,"RMDV2"
"4148",2021-05-31 17:15:00,4.82,3990,"RMDV2"
"4149",2021-05-31 17:00:00,4.82,3990,"RMDV2"
"4150",2021-05-31 16:45:00,4.82,3990,"RMDV2"
"4151",2021-05-31 16:30:00,4.83,4020,"RMDV2"
"4152",2021-05-31 16:15:00,4.83,4020,"RMDV2"
"4153",2021-06-02 18:00:00,4.6,3380,"RMDV2"
"4154",2021-06-03 00:00:00,4.6,3380,"RMDV2"
"4155",2021-06-03 06:00:00,4.6,3380,"RMDV2"
"4156",2021-06-03 12:00:00,4.6,3380,"RMDV2"
"4157",2021-06-03 18:00:00,4.6,3380,"RMDV2"
"4158",2021-06-04 00:00:00,4.6,3380,"RMDV2"
"4159",2021-06-04 06:00:00,4.7,3650,"RMDV2"
"4160",2021-06-04 12:00:00,4.7,3650,"RMDV2"
"4161",2021-06-04 18:00:00,4.7,3650,"RMDV2"
"4162",2021-06-05 00:00:00,4.7,3650,"RMDV2"
"4163",2021-06-05 06:00:00,4.7,3650,"RMDV2"
"4164",2021-06-05 12:00:00,4.7,3650,"RMDV2"
"4165",2021-06-02 14:45:00,2.32,3150,"CARV2"
"4166",2021-06-02 14:30:00,2.32,3150,"CARV2"
"4167",2021-06-02 14:15:00,2.32,3150,"CARV2"
"4168",2021-06-02 13:45:00,2.33,3160,"CARV2"
"4169",2021-06-02 13:30:00,2.33,3160,"CARV2"
"4170",2021-06-02 13:15:00,2.33,3160,"CARV2"
"4171",2021-06-02 13:00:00,2.33,3160,"CARV2"
"4172",2021-06-02 12:45:00,2.33,3160,"CARV2"
"4173",2021-06-02 12:30:00,2.33,3160,"CARV2"
"4174",2021-06-02 12:15:00,2.34,3180,"CARV2"
"4175",2021-06-02 12:00:00,2.34,3180,"CARV2"
"4176",2021-06-02 11:45:00,2.34,3180,"CARV2"
"4177",2021-06-02 11:30:00,2.34,3180,"CARV2"
"4178",2021-06-02 11:15:00,2.34,3180,"CARV2"
"4179",2021-06-02 11:00:00,2.35,3200,"CARV2"
"4180",2021-06-02 10:45:00,2.35,3200,"CARV2"
"4181",2021-06-02 10:30:00,2.35,3200,"CARV2"
"4182",2021-06-02 10:15:00,2.35,3200,"CARV2"
"4183",2021-06-02 10:00:00,2.35,3200,"CARV2"
"4184",2021-06-02 09:45:00,2.35,3200,"CARV2"
"4185",2021-06-02 09:30:00,2.36,3210,"CARV2"
"4186",2021-06-02 09:15:00,2.36,3210,"CARV2"
"4187",2021-06-02 09:00:00,2.36,3210,"CARV2"
"4188",2021-06-02 08:45:00,2.36,3210,"CARV2"
"4189",2021-06-02 08:30:00,2.36,3210,"CARV2"
"4190",2021-06-02 08:15:00,2.36,3210,"CARV2"
"4191",2021-06-02 08:00:00,2.36,3210,"CARV2"
"4192",2021-06-02 07:45:00,2.36,3210,"CARV2"
"4193",2021-06-02 07:30:00,2.37,3230,"CARV2"
"4194",2021-06-02 07:15:00,2.37,3230,"CARV2"
"4195",2021-06-02 07:00:00,2.37,3230,"CARV2"
"4196",2021-06-02 06:45:00,2.37,3230,"CARV2"
"4197",2021-06-02 06:30:00,2.37,3230,"CARV2"
"4198",2021-06-02 06:15:00,2.36,3210,"CARV2"
"4199",2021-06-02 06:00:00,2.36,3210,"CARV2"
"4200",2021-06-02 05:45:00,2.36,3210,"CARV2"
"4201",2021-06-02 05:30:00,2.36,3210,"CARV2"
"4202",2021-06-02 05:15:00,2.36,3210,"CARV2"
"4203",2021-06-02 05:00:00,2.36,3210,"CARV2"
"4204",2021-06-02 04:45:00,2.36,3210,"CARV2"
"4205",2021-06-02 04:30:00,2.35,3200,"CARV2"
"4206",2021-06-02 04:15:00,2.35,3200,"CARV2"
"4207",2021-06-02 04:00:00,2.35,3200,"CARV2"
"4208",2021-06-02 03:45:00,2.35,3200,"CARV2"
"4209",2021-06-02 03:30:00,2.35,3200,"CARV2"
"4210",2021-06-02 03:15:00,2.34,3180,"CARV2"
"4211",2021-06-02 03:00:00,2.34,3180,"CARV2"
"4212",2021-06-02 02:45:00,2.34,3180,"CARV2"
"4213",2021-06-02 02:30:00,2.34,3180,"CARV2"
"4214",2021-06-02 02:15:00,2.33,3160,"CARV2"
"4215",2021-06-02 02:00:00,2.33,3160,"CARV2"
"4216",2021-06-02 01:45:00,2.33,3160,"CARV2"
"4217",2021-06-02 01:30:00,2.33,3160,"CARV2"
"4218",2021-06-02 01:15:00,2.32,3150,"CARV2"
"4219",2021-06-02 01:00:00,2.32,3150,"CARV2"
"4220",2021-06-02 00:45:00,2.31,3130,"CARV2"
"4221",2021-06-02 00:30:00,2.32,3150,"CARV2"
"4222",2021-06-02 00:15:00,2.32,3150,"CARV2"
"4223",2021-06-02 00:00:00,2.32,3150,"CARV2"
"4224",2021-06-01 23:45:00,2.32,3150,"CARV2"
"4225",2021-06-01 23:30:00,2.31,3130,"CARV2"
"4226",2021-06-01 23:15:00,2.31,3130,"CARV2"
"4227",2021-06-01 23:00:00,2.31,3130,"CARV2"
"4228",2021-06-01 22:45:00,2.31,3130,"CARV2"
"4229",2021-06-01 22:30:00,2.31,3130,"CARV2"
"4230",2021-06-01 22:15:00,2.3,3110,"CARV2"
"4231",2021-06-01 22:00:00,2.31,3130,"CARV2"
"4232",2021-06-01 21:45:00,2.31,3130,"CARV2"
"4233",2021-06-01 21:30:00,2.31,3130,"CARV2"
"4234",2021-06-01 21:15:00,2.31,3130,"CARV2"
"4235",2021-06-01 21:00:00,2.31,3130,"CARV2"
"4236",2021-06-01 20:45:00,2.31,3130,"CARV2"
"4237",2021-06-01 20:30:00,2.31,3130,"CARV2"
"4238",2021-06-01 20:15:00,2.31,3130,"CARV2"
"4239",2021-06-01 20:00:00,2.31,3130,"CARV2"
"4240",2021-06-01 19:45:00,2.31,3130,"CARV2"
"4241",2021-06-01 19:30:00,2.31,3130,"CARV2"
"4242",2021-06-01 19:15:00,2.31,3130,"CARV2"
"4243",2021-06-01 19:00:00,2.31,3130,"CARV2"
"4244",2021-06-01 18:45:00,2.32,3150,"CARV2"
"4245",2021-06-01 18:30:00,2.32,3150,"CARV2"
"4246",2021-06-01 18:15:00,2.32,3150,"CARV2"
"4247",2021-06-01 18:00:00,2.32,3150,"CARV2"
"4248",2021-06-01 17:45:00,2.32,3150,"CARV2"
"4249",2021-06-01 17:30:00,2.32,3150,"CARV2"
"4250",2021-06-01 17:15:00,2.32,3150,"CARV2"
"4251",2021-06-01 17:00:00,2.33,3160,"CARV2"
"4252",2021-06-01 16:45:00,2.33,3160,"CARV2"
"4253",2021-06-01 16:30:00,2.33,3160,"CARV2"
"4254",2021-06-01 16:15:00,2.33,3160,"CARV2"
"4255",2021-06-01 16:00:00,2.33,3160,"CARV2"
"4256",2021-06-01 15:45:00,2.33,3160,"CARV2"
"4257",2021-06-01 15:30:00,2.33,3160,"CARV2"
"4258",2021-06-01 15:15:00,2.34,3180,"CARV2"
"4259",2021-06-01 15:00:00,2.34,3180,"CARV2"
"4260",2021-06-01 14:45:00,2.34,3180,"CARV2"
"4261",2021-06-01 14:30:00,2.34,3180,"CARV2"
"4262",2021-06-01 14:15:00,2.34,3180,"CARV2"
"4263",2021-06-01 14:00:00,2.34,3180,"CARV2"
"4264",2021-06-01 13:45:00,2.34,3180,"CARV2"
"4265",2021-06-01 13:30:00,2.35,3200,"CARV2"
"4266",2021-06-01 13:15:00,2.35,3200,"CARV2"
"4267",2021-06-01 13:00:00,2.35,3200,"CARV2"
"4268",2021-06-01 12:45:00,2.35,3200,"CARV2"
"4269",2021-06-01 12:30:00,2.35,3200,"CARV2"
"4270",2021-06-01 12:15:00,2.35,3200,"CARV2"
"4271",2021-06-01 12:00:00,2.35,3200,"CARV2"
"4272",2021-06-01 11:45:00,2.35,3200,"CARV2"
"4273",2021-06-01 11:30:00,2.35,3200,"CARV2"
"4274",2021-06-01 11:15:00,2.35,3200,"CARV2"
"4275",2021-06-01 11:00:00,2.35,3200,"CARV2"
"4276",2021-06-01 10:45:00,2.35,3200,"CARV2"
"4277",2021-06-01 10:30:00,2.36,3210,"CARV2"
"4278",2021-06-01 10:15:00,2.36,3210,"CARV2"
"4279",2021-06-01 10:00:00,2.36,3210,"CARV2"
"4280",2021-06-01 09:45:00,2.36,3210,"CARV2"
"4281",2021-06-01 09:30:00,2.36,3210,"CARV2"
"4282",2021-06-01 09:15:00,2.36,3210,"CARV2"
"4283",2021-06-01 09:00:00,2.36,3210,"CARV2"
"4284",2021-06-01 08:45:00,2.36,3210,"CARV2"
"4285",2021-06-01 08:30:00,2.37,3230,"CARV2"
"4286",2021-06-01 08:15:00,2.37,3230,"CARV2"
"4287",2021-06-01 08:00:00,2.37,3230,"CARV2"
"4288",2021-06-01 07:45:00,2.37,3230,"CARV2"
"4289",2021-06-01 07:30:00,2.37,3230,"CARV2"
"4290",2021-06-01 07:15:00,2.37,3230,"CARV2"
"4291",2021-06-01 07:00:00,2.37,3230,"CARV2"
"4292",2021-06-01 06:45:00,2.38,3250,"CARV2"
"4293",2021-06-01 06:30:00,2.38,3250,"CARV2"
"4294",2021-06-01 06:15:00,2.38,3250,"CARV2"
"4295",2021-06-01 06:00:00,2.38,3250,"CARV2"
"4296",2021-06-01 05:45:00,2.38,3250,"CARV2"
"4297",2021-06-01 05:30:00,2.38,3250,"CARV2"
"4298",2021-06-01 05:15:00,2.39,3260,"CARV2"
"4299",2021-06-01 05:00:00,2.39,3260,"CARV2"
"4300",2021-06-01 04:45:00,2.39,3260,"CARV2"
"4301",2021-06-01 04:30:00,2.39,3260,"CARV2"
"4302",2021-06-01 04:15:00,2.39,3260,"CARV2"
"4303",2021-06-01 04:00:00,2.39,3260,"CARV2"
"4304",2021-06-01 03:45:00,2.39,3260,"CARV2"
"4305",2021-06-01 03:30:00,2.4,3280,"CARV2"
"4306",2021-06-01 03:15:00,2.4,3280,"CARV2"
"4307",2021-06-01 03:00:00,2.4,3280,"CARV2"
"4308",2021-06-01 02:45:00,2.4,3280,"CARV2"
"4309",2021-06-01 02:30:00,2.4,3280,"CARV2"
"4310",2021-06-01 02:15:00,2.4,3280,"CARV2"
"4311",2021-06-01 02:00:00,2.4,3280,"CARV2"
"4312",2021-06-01 01:45:00,2.41,3300,"CARV2"
"4313",2021-06-01 01:30:00,2.41,3300,"CARV2"
"4314",2021-06-01 01:15:00,2.41,3300,"CARV2"
"4315",2021-06-01 01:00:00,2.41,3300,"CARV2"
"4316",2021-06-01 00:45:00,2.4,3280,"CARV2"
"4317",2021-06-01 00:30:00,2.41,3300,"CARV2"
"4318",2021-06-01 00:15:00,2.41,3300,"CARV2"
"4319",2021-06-01 00:00:00,2.41,3300,"CARV2"
"4320",2021-05-31 23:45:00,2.41,3300,"CARV2"
"4321",2021-05-31 23:30:00,2.42,3310,"CARV2"
"4322",2021-05-31 23:15:00,2.42,3310,"CARV2"
"4323",2021-05-31 23:00:00,2.42,3310,"CARV2"
"4324",2021-05-31 22:45:00,2.41,3300,"CARV2"
"4325",2021-05-31 22:30:00,2.42,3310,"CARV2"
"4326",2021-05-31 22:15:00,2.42,3310,"CARV2"
"4327",2021-05-31 22:00:00,2.43,3330,"CARV2"
"4328",2021-05-31 21:45:00,2.43,3330,"CARV2"
"4329",2021-05-31 21:30:00,2.42,3310,"CARV2"
"4330",2021-05-31 21:15:00,2.43,3330,"CARV2"
"4331",2021-05-31 21:00:00,2.43,3330,"CARV2"
"4332",2021-05-31 20:45:00,2.43,3330,"CARV2"
"4333",2021-05-31 20:30:00,2.42,3310,"CARV2"
"4334",2021-05-31 20:15:00,2.43,3330,"CARV2"
"4335",2021-05-31 20:00:00,2.42,3310,"CARV2"
"4336",2021-05-31 19:45:00,2.43,3330,"CARV2"
"4337",2021-05-31 19:30:00,2.44,3350,"CARV2"
"4338",2021-05-31 19:15:00,2.44,3350,"CARV2"
"4339",2021-05-31 19:00:00,2.44,3350,"CARV2"
"4340",2021-05-31 18:45:00,2.43,3330,"CARV2"
"4341",2021-05-31 18:30:00,2.43,3330,"CARV2"
"4342",2021-05-31 18:15:00,2.45,3360,"CARV2"
"4343",2021-05-31 18:00:00,2.45,3360,"CARV2"
"4344",2021-05-31 17:45:00,2.45,3360,"CARV2"
"4345",2021-05-31 17:30:00,2.45,3360,"CARV2"
"4346",2021-05-31 17:15:00,2.45,3360,"CARV2"
"4347",2021-05-31 17:00:00,2.45,3360,"CARV2"
"4348",2021-05-31 16:45:00,2.45,3360,"CARV2"
"4349",2021-05-31 16:30:00,2.45,3360,"CARV2"
"4350",2021-05-31 16:15:00,2.43,3330,"CARV2"
"4351",2021-06-02 18:00:00,2.3,3110,"CARV2"
"4352",2021-06-03 00:00:00,2.3,3110,"CARV2"
"4353",2021-06-03 06:00:00,2.3,3110,"CARV2"
"4354",2021-06-03 12:00:00,2.3,3110,"CARV2"
"4355",2021-06-03 18:00:00,2.3,3110,"CARV2"
"4356",2021-06-04 00:00:00,2.3,3110,"CARV2"
"4357",2021-06-04 06:00:00,2.3,3110,"CARV2"
"4358",2021-06-04 12:00:00,2.4,3280,"CARV2"
"4359",2021-06-04 18:00:00,2.4,3280,"CARV2"
"4360",2021-06-05 00:00:00,2.5,3450,"CARV2"
"4361",2021-06-05 06:00:00,2.6,3620,"CARV2"
"4362",2021-06-05 12:00:00,2.5,3450,"CARV2"
"4363",2021-06-02 15:15:00,3.9,2570,"SVEV2"
"4364",2021-06-02 15:00:00,3.9,2570,"SVEV2"
"4365",2021-06-02 14:45:00,3.9,2570,"SVEV2"
"4366",2021-06-02 14:30:00,3.9,2570,"SVEV2"
"4367",2021-06-02 14:15:00,3.9,2570,"SVEV2"
"4368",2021-06-02 14:00:00,3.9,2570,"SVEV2"
"4369",2021-06-02 13:45:00,3.9,2570,"SVEV2"
"4370",2021-06-02 13:30:00,3.9,2570,"SVEV2"
"4371",2021-06-02 13:15:00,3.9,2570,"SVEV2"
"4372",2021-06-02 13:00:00,3.9,2570,"SVEV2"
"4373",2021-06-02 12:45:00,3.9,2570,"SVEV2"
"4374",2021-06-02 12:30:00,3.9,2570,"SVEV2"
"4375",2021-06-02 12:15:00,3.9,2570,"SVEV2"
"4376",2021-06-02 12:00:00,3.9,2570,"SVEV2"
"4377",2021-06-02 11:45:00,3.9,2570,"SVEV2"
"4378",2021-06-02 11:30:00,3.89,2560,"SVEV2"
"4379",2021-06-02 11:15:00,3.89,2560,"SVEV2"
"4380",2021-06-02 11:00:00,3.89,2560,"SVEV2"
"4381",2021-06-02 10:45:00,3.89,2560,"SVEV2"
"4382",2021-06-02 10:30:00,3.89,2560,"SVEV2"
"4383",2021-06-02 10:15:00,3.89,2560,"SVEV2"
"4384",2021-06-02 10:00:00,3.89,2560,"SVEV2"
"4385",2021-06-02 09:45:00,3.89,2560,"SVEV2"
"4386",2021-06-02 09:30:00,3.89,2560,"SVEV2"
"4387",2021-06-02 09:15:00,3.89,2560,"SVEV2"
"4388",2021-06-02 09:00:00,3.89,2560,"SVEV2"
"4389",2021-06-02 08:45:00,3.89,2560,"SVEV2"
"4390",2021-06-02 08:30:00,3.89,2560,"SVEV2"
"4391",2021-06-02 08:15:00,3.89,2560,"SVEV2"
"4392",2021-06-02 08:00:00,3.89,2560,"SVEV2"
"4393",2021-06-02 07:45:00,3.89,2560,"SVEV2"
"4394",2021-06-02 07:30:00,3.89,2560,"SVEV2"
"4395",2021-06-02 07:15:00,3.89,2560,"SVEV2"
"4396",2021-06-02 07:00:00,3.89,2560,"SVEV2"
"4397",2021-06-02 06:45:00,3.89,2560,"SVEV2"
"4398",2021-06-02 06:30:00,3.89,2560,"SVEV2"
"4399",2021-06-02 06:15:00,3.89,2560,"SVEV2"
"4400",2021-06-02 06:00:00,3.89,2560,"SVEV2"
"4401",2021-06-02 05:45:00,3.89,2560,"SVEV2"
"4402",2021-06-02 05:30:00,3.89,2560,"SVEV2"
"4403",2021-06-02 05:15:00,3.9,2570,"SVEV2"
"4404",2021-06-02 05:00:00,3.9,2570,"SVEV2"
"4405",2021-06-02 04:45:00,3.9,2570,"SVEV2"
"4406",2021-06-02 04:30:00,3.9,2570,"SVEV2"
"4407",2021-06-02 04:15:00,3.9,2570,"SVEV2"
"4408",2021-06-02 04:00:00,3.9,2570,"SVEV2"
"4409",2021-06-02 03:45:00,3.9,2570,"SVEV2"
"4410",2021-06-02 03:30:00,3.9,2570,"SVEV2"
"4411",2021-06-02 03:15:00,3.9,2570,"SVEV2"
"4412",2021-06-02 03:00:00,3.9,2570,"SVEV2"
"4413",2021-06-02 02:45:00,3.9,2570,"SVEV2"
"4414",2021-06-02 02:30:00,3.9,2570,"SVEV2"
"4415",2021-06-02 02:15:00,3.9,2570,"SVEV2"
"4416",2021-06-02 02:00:00,3.91,2590,"SVEV2"
"4417",2021-06-02 01:45:00,3.91,2590,"SVEV2"
"4418",2021-06-02 01:30:00,3.91,2590,"SVEV2"
"4419",2021-06-02 01:15:00,3.91,2590,"SVEV2"
"4420",2021-06-02 01:00:00,3.91,2590,"SVEV2"
"4421",2021-06-02 00:45:00,3.91,2590,"SVEV2"
"4422",2021-06-02 00:30:00,3.91,2590,"SVEV2"
"4423",2021-06-02 00:15:00,3.92,2610,"SVEV2"
"4424",2021-06-02 00:00:00,3.92,2610,"SVEV2"
"4425",2021-06-01 23:45:00,3.92,2610,"SVEV2"
"4426",2021-06-01 23:30:00,3.92,2610,"SVEV2"
"4427",2021-06-01 23:15:00,3.93,2620,"SVEV2"
"4428",2021-06-01 23:00:00,3.93,2620,"SVEV2"
"4429",2021-06-01 22:45:00,3.93,2620,"SVEV2"
"4430",2021-06-01 22:30:00,3.94,2640,"SVEV2"
"4431",2021-06-01 22:15:00,3.94,2640,"SVEV2"
"4432",2021-06-01 22:00:00,3.94,2640,"SVEV2"
"4433",2021-06-01 21:45:00,3.94,2640,"SVEV2"
"4434",2021-06-01 21:30:00,3.95,2660,"SVEV2"
